Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Customer_Segment
44779,389,3,9508,5,2,2,New Customers
28531,197,7,15790,5,5,4,Champions
40865,589,4,14758,1,3,3,Others
48896,219,5,16452,5,4,4,Champions
25747,6,4,15551,5,3,4,Loyal Customers
40705,509,3,6964,1,2,1,Lost
31368,10,6,12438,5,4,3,Loyal Customers
42402,280,5,14041,5,4,3,Loyal Customers
37427,228,7,24265,5,5,5,Champions
35414,57,5,8638,5,4,2,New Customers
47207,230,6,15469,5,4,4,Champions
15123,250,3,10431,5,2,2,New Customers
17275,32,8,22433,5,5,5,Champions
19278,103,2,3255,5,1,1,New Customers
2894,112,4,15039,5,3,4,Loyal Customers
9729,65,12,32713,5,5,5,Champions
28507,215,4,9870,5,3,2,New Customers
28576,359,3,4968,5,2,1,New Customers
17662,1,4,13404,5,3,3,Loyal Customers
12202,13,11,19727,5,5,5,Champions
47623,255,5,10585,5,4,2,New Customers
5021,582,4,8780,1,3,2,Others
116,767,5,15076,1,4,4,Cannot Lose Them
11968,131,4,11048,5,3,2,New Customers
43803,24,5,16879,5,4,4,Champions
35706,376,5,13698,5,4,3,Loyal Customers
910,134,8,22406,5,5,5,Champions
38424,76,6,14779,5,4,3,Loyal Customers
23920,4,4,15941,5,3,4,Loyal Customers
32423,225,6,22397,5,4,5,Champions
43467,723,6,10339,1,4,2,Cannot Lose Them
43219,105,6,17993,5,4,4,Champions
21215,1,6,9968,5,4,2,New Customers
28296,245,7,25858,5,5,5,Champions
30508,298,8,16796,5,5,4,Champions
43426,232,5,17195,5,4,4,Champions
22947,504,3,11496,1,2,3,Lost
11671,389,4,9980,5,3,2,New Customers
18801,207,5,12717,5,4,3,Loyal Customers
3808,132,5,10593,5,4,2,New Customers
2714,79,7,19784,5,5,5,Champions
48968,358,5,12225,5,4,3,Loyal Customers
6912,571,5,14580,1,4,3,Cannot Lose Them
600,398,3,7589,5,2,1,New Customers
42815,978,2,4829,1,1,1,Lost
3187,164,6,14423,5,4,3,Loyal Customers
6750,731,5,13457,1,4,3,Cannot Lose Them
10158,120,12,31343,5,5,5,Champions
5394,192,7,19829,5,5,5,Champions
21457,162,7,25671,5,5,5,Champions
42131,15,6,18080,5,4,4,Champions
13585,188,5,16010,5,4,4,Champions
8968,178,4,14317,5,3,3,Loyal Customers
39308,288,6,10755,5,4,2,New Customers
10280,65,5,12885,5,4,3,Loyal Customers
45306,117,5,12881,5,4,3,Loyal Customers
2101,346,3,8169,5,2,2,New Customers
13867,9,4,5790,5,3,1,New Customers
46050,733,5,15424,1,4,4,Cannot Lose Them
29373,291,5,15234,5,4,4,Champions
5726,211,5,12929,5,4,3,Loyal Customers
19728,60,4,9840,5,3,2,New Customers
43562,25,6,17039,5,4,4,Champions
31109,32,6,14583,5,4,3,Loyal Customers
49373,25,5,12622,5,4,3,Loyal Customers
15246,76,3,7531,5,2,1,New Customers
3460,96,7,16111,5,5,4,Champions
1680,162,7,17528,5,5,4,Champions
48553,401,3,5391,5,2,1,New Customers
15578,315,4,4922,5,3,1,New Customers
36618,715,3,13076,1,2,3,Lost
7746,380,6,15649,5,4,4,Champions
7287,578,5,13996,1,4,3,Cannot Lose Them
638,89,8,19958,5,5,5,Champions
17645,297,4,9671,5,3,2,New Customers
35026,159,6,17193,5,4,4,Champions
19053,179,5,9232,5,4,2,New Customers
1672,28,6,16436,5,4,4,Champions
198,11,4,11621,5,3,3,Loyal Customers
22961,408,7,12883,5,5,3,Loyal Customers
25257,55,4,12745,5,3,3,Loyal Customers
9579,120,3,9656,5,2,2,New Customers
22497,327,3,10052,5,2,2,New Customers
33924,13,12,36550,5,5,5,Champions
44561,56,3,5041,5,2,1,New Customers
44255,407,7,15537,5,5,4,Champions
16504,98,5,11571,5,4,3,Loyal Customers
657,222,5,16242,5,4,4,Champions
34745,132,5,15804,5,4,4,Champions
18824,28,4,13636,5,3,3,Loyal Customers
28078,407,5,11775,5,4,3,Loyal Customers
12604,168,7,15268,5,5,4,Champions
23572,241,4,11732,5,3,3,Loyal Customers
36957,82,6,15572,5,4,4,Champions
10548,90,3,7980,5,2,2,New Customers
9223,8,5,17320,5,4,4,Champions
36466,177,5,12021,5,4,3,Loyal Customers
11381,61,3,4409,5,2,1,New Customers
30604,234,3,5700,5,2,1,New Customers
34424,35,4,11086,5,3,2,New Customers
8775,242,9,23424,5,5,5,Champions
19743,17,6,17742,5,4,4,Champions
7235,263,3,8447,5,2,2,New Customers
47088,919,3,9469,1,2,2,Lost
20563,409,6,18207,5,4,4,Champions
13535,296,8,20374,5,5,5,Champions
10031,420,4,15170,5,3,4,Loyal Customers
21416,159,6,19839,5,4,5,Champions
5351,35,6,9708,5,4,2,New Customers
16804,126,4,6323,5,3,1,New Customers
19818,817,1,2370,1,1,1,Lost
13254,400,4,9584,5,3,2,New Customers
20978,300,4,6016,5,3,1,New Customers
1693,416,5,10778,5,4,2,New Customers
7969,1004,1,1566,1,1,1,Lost
21336,510,8,23239,1,5,5,Cannot Lose Them
45762,451,4,9065,1,3,2,Others
47912,292,10,21696,5,5,5,Champions
4800,418,4,5290,5,3,1,New Customers
1728,845,4,11783,1,3,3,Others
45437,345,5,13471,5,4,3,Loyal Customers
10707,110,4,11073,5,3,2,New Customers
21063,122,6,14330,5,4,3,Loyal Customers
37397,45,9,25834,5,5,5,Champions
13231,35,6,18865,5,4,4,Champions
13595,44,7,17520,5,5,4,Champions
6238,434,3,7381,1,2,1,Lost
40646,202,5,8173,5,4,2,New Customers
11733,108,4,10286,5,3,2,New Customers
33815,173,3,5684,5,2,1,New Customers
13386,26,8,24100,5,5,5,Champions
18556,269,9,24982,5,5,5,Champions
3100,196,6,17647,5,4,4,Champions
22598,60,6,9786,5,4,2,New Customers
26255,22,2,6024,5,1,1,New Customers
26781,877,3,7004,1,2,1,Lost
32938,109,4,17522,5,3,4,Loyal Customers
17963,104,6,21003,5,4,5,Champions
34012,74,4,8792,5,3,2,New Customers
41406,190,2,6676,5,1,1,New Customers
48769,14,4,9997,5,3,2,New Customers
40480,77,3,9514,5,2,2,New Customers
23068,66,7,15060,5,5,4,Champions
8035,391,5,11050,5,4,2,New Customers
38917,200,4,19156,5,3,4,Loyal Customers
10658,33,7,25897,5,5,5,Champions
6338,197,5,14304,5,4,3,Loyal Customers
1264,202,9,21250,5,5,5,Champions
35754,293,3,11079,5,2,2,New Customers
33364,68,5,13845,5,4,3,Loyal Customers
18456,345,3,5547,5,2,1,New Customers
15539,81,6,17436,5,4,4,Champions
14911,82,3,11243,5,2,2,New Customers
1753,273,9,26597,5,5,5,Champions
25019,140,6,21567,5,4,5,Champions
4175,162,6,11952,5,4,3,Loyal Customers
31302,187,3,9263,5,2,2,New Customers
8797,5,5,14918,5,4,4,Champions
30860,474,6,19005,1,4,4,Cannot Lose Them
4056,85,3,12652,5,2,3,New Customers
33506,443,3,7042,1,2,1,Lost
9740,99,7,14739,5,5,3,Loyal Customers
34652,55,13,31006,5,5,5,Champions
18207,1317,1,3273,1,1,1,Lost
32458,51,5,14480,5,4,3,Loyal Customers
7708,381,4,10352,5,3,2,New Customers
342,264,3,8515,5,2,2,New Customers
11460,60,8,22305,5,5,5,Champions
10222,210,4,13201,5,3,3,Loyal Customers
2476,294,3,6328,5,2,1,New Customers
5712,162,4,12459,5,3,3,Loyal Customers
49502,598,4,12514,1,3,3,Others
3770,282,4,9434,5,3,2,New Customers
15748,26,11,27666,5,5,5,Champions
17957,207,4,9276,5,3,2,New Customers
6192,352,5,16825,5,4,4,Champions
832,92,6,19927,5,4,5,Champions
6260,250,4,13780,5,3,3,Loyal Customers
36548,20,7,16530,5,5,4,Champions
36782,199,3,10779,5,2,2,New Customers
32664,90,8,20502,5,5,5,Champions
12456,369,4,10177,5,3,2,New Customers
22585,6,4,8396,5,3,2,New Customers
30505,32,4,15713,5,3,4,Loyal Customers
23350,149,7,24012,5,5,5,Champions
27790,280,7,18680,5,5,4,Champions
32606,185,5,13988,5,4,3,Loyal Customers
3643,34,5,11859,5,4,3,Loyal Customers
23824,75,5,16716,5,4,4,Champions
18182,110,3,9262,5,2,2,New Customers
15198,408,4,8700,5,3,2,New Customers
18893,67,6,20011,5,4,5,Champions
9485,260,4,6375,5,3,1,New Customers
29170,101,7,19246,5,5,4,Champions
44107,33,6,20345,5,4,5,Champions
34547,105,6,23205,5,4,5,Champions
44768,399,3,8803,5,2,2,New Customers
39804,182,5,12734,5,4,3,Loyal Customers
5519,415,6,20590,5,4,5,Champions
49073,114,5,15081,5,4,4,Champions
45459,24,6,14054,5,4,3,Loyal Customers
6971,157,7,18809,5,5,4,Champions
16320,139,4,13473,5,3,3,Loyal Customers
37674,136,4,10970,5,3,2,New Customers
33622,126,3,6631,5,2,1,New Customers
13808,121,7,15314,5,5,4,Champions
49588,353,2,5659,5,1,1,New Customers
29063,244,8,29108,5,5,5,Champions
39731,42,5,8393,5,4,2,New Customers
36596,245,3,11438,5,2,3,New Customers
12788,295,6,12683,5,4,3,Loyal Customers
46826,314,6,20040,5,4,5,Champions
11336,370,5,14227,5,4,3,Loyal Customers
47629,15,7,22391,5,5,5,Champions
32897,623,5,7087,1,4,1,Cannot Lose Them
45212,519,4,10466,1,3,2,Others
19454,109,3,6994,5,2,1,New Customers
29253,207,7,22459,5,5,5,Champions
48747,197,4,12476,5,3,3,Loyal Customers
28194,2,5,11468,5,4,3,Loyal Customers
1684,69,5,8158,5,4,2,New Customers
37227,784,1,4918,1,1,1,Lost
43168,75,4,8968,5,3,2,New Customers
26215,244,6,12984,5,4,3,Loyal Customers
26878,578,8,18530,1,5,4,Cannot Lose Them
8142,163,5,18038,5,4,4,Champions
14738,416,5,13438,5,4,3,Loyal Customers
36268,1,8,22615,5,5,5,Champions
41534,535,3,9922,1,2,2,Lost
41517,24,8,19986,5,5,5,Champions
43883,1316,2,5245,1,1,1,Lost
36962,433,6,10566,1,4,2,Cannot Lose Them
32337,14,5,16350,5,4,4,Champions
44248,56,9,20051,5,5,5,Champions
36673,192,9,20975,5,5,5,Champions
7844,307,4,11842,5,3,3,Loyal Customers
42996,666,3,8257,1,2,2,Lost
6174,94,3,6983,5,2,1,New Customers
32302,83,3,9241,5,2,2,New Customers
2416,522,5,16727,1,4,4,Cannot Lose Them
37997,304,6,13117,5,4,3,Loyal Customers
19580,1027,1,1150,1,1,1,Lost
39758,172,9,24682,5,5,5,Champions
46446,341,2,3003,5,1,1,New Customers
18318,140,13,24431,5,5,5,Champions
16718,21,6,13525,5,4,3,Loyal Customers
7085,174,4,12361,5,3,3,Loyal Customers
33521,92,9,25397,5,5,5,Champions
31002,148,8,13749,5,5,3,Loyal Customers
46867,211,4,6552,5,3,1,New Customers
34130,215,5,10164,5,4,2,New Customers
40136,508,4,11064,1,3,2,Others
46839,278,7,17669,5,5,4,Champions
18345,500,3,8595,1,2,2,Lost
32070,348,4,10579,5,3,2,New Customers
11629,299,2,6812,5,1,1,New Customers
42656,40,3,9907,5,2,2,New Customers
29914,27,3,9411,5,2,2,New Customers
22614,457,4,14462,1,3,3,Others
30863,167,5,15185,5,4,4,Champions
25692,291,4,8360,5,3,2,New Customers
7585,175,5,21833,5,4,5,Champions
24101,284,3,9247,5,2,2,New Customers
20457,537,3,11643,1,2,3,Lost
29713,256,5,5136,5,4,1,New Customers
16950,499,4,7867,1,3,2,Others
29200,22,4,15159,5,3,4,Loyal Customers
30185,3,6,14138,5,4,3,Loyal Customers
20524,312,2,4047,5,1,1,New Customers
32252,97,7,16865,5,5,4,Champions
31026,241,3,7264,5,2,1,New Customers
30273,258,8,27787,5,5,5,Champions
23921,89,3,12235,5,2,3,New Customers
11203,44,4,10580,5,3,2,New Customers
2731,375,2,3248,5,1,1,New Customers
23102,129,5,11263,5,4,2,New Customers
28987,7,6,15928,5,4,4,Champions
36826,309,3,5106,5,2,1,New Customers
13773,9,5,11913,5,4,3,Loyal Customers
34182,236,4,15313,5,3,4,Loyal Customers
1095,438,5,7893,1,4,2,Cannot Lose Them
42271,173,4,11553,5,3,3,Loyal Customers
32784,285,4,9766,5,3,2,New Customers
6220,374,7,19686,5,5,5,Champions
2611,617,5,19768,1,4,5,Cannot Lose Them
26012,137,4,4224,5,3,1,New Customers
30132,366,10,21267,5,5,5,Champions
42502,74,8,22344,5,5,5,Champions
17761,202,6,10519,5,4,2,New Customers
4934,566,4,10882,1,3,2,Others
28745,639,3,7491,1,2,1,Lost
35373,81,8,18613,5,5,4,Champions
5634,56,9,27640,5,5,5,Champions
522,349,2,7662,5,1,1,New Customers
16630,70,4,8999,5,3,2,New Customers
24435,87,7,16476,5,5,4,Champions
13361,176,4,11533,5,3,3,Loyal Customers
20002,20,6,18930,5,4,4,Champions
35997,471,4,13423,1,3,3,Others
25011,8,2,4740,5,1,1,New Customers
48633,6,5,16944,5,4,4,Champions
9823,31,4,7892,5,3,2,New Customers
32676,347,3,5430,5,2,1,New Customers
42396,32,7,22934,5,5,5,Champions
38225,198,6,20479,5,4,5,Champions
14759,49,7,23505,5,5,5,Champions
44145,81,5,10304,5,4,2,New Customers
32234,322,3,7241,5,2,1,New Customers
14380,496,3,11538,1,2,3,Lost
11083,209,6,17087,5,4,4,Champions
41860,432,4,14426,1,3,3,Others
37955,490,3,5999,1,2,1,Lost
18953,180,6,15009,5,4,4,Champions
28369,565,3,10479,1,2,2,Lost
44480,121,4,14943,5,3,4,Loyal Customers
28634,364,3,11123,5,2,2,New Customers
3448,42,2,2169,5,1,1,New Customers
49921,65,9,31036,5,5,5,Champions
14797,253,5,15840,5,4,4,Champions
466,63,4,11472,5,3,3,Loyal Customers
29435,236,4,15543,5,3,4,Loyal Customers
25967,50,6,12254,5,4,3,Loyal Customers
39132,117,5,15017,5,4,4,Champions
27884,288,4,12292,5,3,3,Loyal Customers
48404,146,2,2675,5,1,1,New Customers
12377,24,8,22892,5,5,5,Champions
36979,270,6,21566,5,4,5,Champions
42515,165,7,17494,5,5,4,Champions
38708,225,3,6265,5,2,1,New Customers
7134,691,2,2075,1,1,1,Lost
39503,122,5,12774,5,4,3,Loyal Customers
11097,141,2,8652,5,1,2,New Customers
25572,887,2,5633,1,1,1,Lost
3103,134,9,20108,5,5,5,Champions
9772,89,4,17087,5,3,4,Loyal Customers
48823,56,5,12846,5,4,3,Loyal Customers
34398,312,7,16933,5,5,4,Champions
7514,315,2,7365,5,1,1,New Customers
39669,405,3,7626,5,2,1,New Customers
36506,579,5,11189,1,4,2,Cannot Lose Them
45810,99,10,29639,5,5,5,Champions
44230,444,5,12305,1,4,3,Cannot Lose Them
5569,18,4,14847,5,3,4,Loyal Customers
20130,89,4,7693,5,3,1,New Customers
16963,32,6,17216,5,4,4,Champions
27021,433,3,8083,1,2,2,Lost
42,25,3,6548,5,2,1,New Customers
2493,29,6,21812,5,4,5,Champions
1433,80,7,20496,5,5,5,Champions
26018,586,4,13550,1,3,3,Others
48504,40,2,4917,5,1,1,New Customers
2944,185,5,13544,5,4,3,Loyal Customers
9104,1126,2,2829,1,1,1,Lost
34367,161,2,4890,5,1,1,New Customers
11112,97,7,17470,5,5,4,Champions
48348,3,3,7692,5,2,1,New Customers
33303,220,5,15224,5,4,4,Champions
6533,477,3,5472,1,2,1,Lost
17317,68,2,4914,5,1,1,New Customers
21318,122,8,18834,5,5,4,Champions
4901,26,4,5502,5,3,1,New Customers
16111,323,4,6556,5,3,1,New Customers
16797,72,6,15408,5,4,4,Champions
9490,31,4,9850,5,3,2,New Customers
778,207,7,11467,5,5,3,Loyal Customers
45157,43,3,4191,5,2,1,New Customers
34899,24,5,8187,5,4,2,New Customers
803,170,6,23515,5,4,5,Champions
8906,78,7,24538,5,5,5,Champions
3366,971,4,8873,1,3,2,Others
27463,64,2,3172,5,1,1,New Customers
6246,77,7,21447,5,5,5,Champions
40223,146,2,5080,5,1,1,New Customers
47669,115,5,10152,5,4,2,New Customers
47030,7,7,19903,5,5,5,Champions
47778,38,3,4457,5,2,1,New Customers
26179,124,6,17760,5,4,4,Champions
49312,261,6,23492,5,4,5,Champions
28971,17,6,20319,5,4,5,Champions
18275,154,7,19539,5,5,5,Champions
30370,56,4,7938,5,3,2,New Customers
45729,41,4,13199,5,3,3,Loyal Customers
20872,18,3,8995,5,2,2,New Customers
35515,293,3,8369,5,2,2,New Customers
22694,419,7,21543,5,5,5,Champions
5314,756,3,12230,1,2,3,Lost
31194,202,5,12119,5,4,3,Loyal Customers
15775,219,3,9878,5,2,2,New Customers
34907,503,6,15476,1,4,4,Cannot Lose Them
16651,54,6,13103,5,4,3,Loyal Customers
19147,58,3,4183,5,2,1,New Customers
6316,131,7,19322,5,5,5,Champions
38242,509,4,11218,1,3,2,Others
16575,73,4,10801,5,3,2,New Customers
12924,302,6,9575,5,4,2,New Customers
1070,72,7,16663,5,5,4,Champions
2624,148,5,16485,5,4,4,Champions
15998,351,9,23462,5,5,5,Champions
9651,192,3,8408,5,2,2,New Customers
45614,164,4,10492,5,3,2,New Customers
4883,222,6,15175,5,4,4,Champions
29830,642,5,11757,1,4,3,Cannot Lose Them
48050,4,7,26428,5,5,5,Champions
6516,968,2,6415,1,1,1,Lost
36101,356,8,19332,5,5,5,Champions
45842,194,4,8754,5,3,2,New Customers
40664,59,6,16902,5,4,4,Champions
8316,127,5,15959,5,4,4,Champions
15148,286,3,9035,5,2,2,New Customers
26962,456,6,26617,1,4,5,Cannot Lose Them
31430,37,5,10595,5,4,2,New Customers
44838,681,4,9823,1,3,2,Others
30496,334,5,10794,5,4,2,New Customers
19955,118,3,7955,5,2,2,New Customers
40175,367,4,9575,5,3,2,New Customers
32575,82,5,13002,5,4,3,Loyal Customers
10888,322,5,14637,5,4,3,Loyal Customers
26387,57,3,4847,5,2,1,New Customers
23178,14,3,11619,5,2,3,New Customers
36277,710,3,10273,1,2,2,Lost
24262,409,3,8778,5,2,2,New Customers
21932,299,3,8516,5,2,2,New Customers
44415,26,5,10555,5,4,2,New Customers
25674,573,3,8890,1,2,2,Lost
10741,256,7,22847,5,5,5,Champions
16241,1097,1,2002,1,1,1,Lost
3274,89,6,19506,5,4,5,Champions
35100,182,6,19909,5,4,5,Champions
29079,196,2,3030,5,1,1,New Customers
19163,75,3,4379,5,2,1,New Customers
45393,111,2,7574,5,1,1,New Customers
49989,136,3,9122,5,2,2,New Customers
39307,58,5,12236,5,4,3,Loyal Customers
38835,299,5,9309,5,4,2,New Customers
25872,117,6,13239,5,4,3,Loyal Customers
35719,202,9,26641,5,5,5,Champions
18065,477,4,11641,1,3,3,Others
45883,86,5,11653,5,4,3,Loyal Customers
33254,229,5,11199,5,4,2,New Customers
29770,99,8,23130,5,5,5,Champions
41319,510,6,20705,1,4,5,Cannot Lose Them
27945,34,6,16636,5,4,4,Champions
49003,189,6,15623,5,4,4,Champions
37539,59,7,11078,5,5,2,New Customers
12144,124,6,13782,5,4,3,Loyal Customers
48574,533,4,14088,1,3,3,Others
35742,159,4,6824,5,3,1,New Customers
34186,113,3,5973,5,2,1,New Customers
24488,387,9,26245,5,5,5,Champions
46862,1,6,19840,5,4,5,Champions
17829,34,9,23926,5,5,5,Champions
999,390,4,8809,5,3,2,New Customers
22750,389,5,16125,5,4,4,Champions
46276,427,4,11056,5,3,2,New Customers
26362,210,4,7279,5,3,1,New Customers
16332,137,4,14384,5,3,3,Loyal Customers
19990,91,6,13652,5,4,3,Loyal Customers
14045,177,2,3379,5,1,1,New Customers
5487,8,6,18934,5,4,4,Champions
28827,411,3,6861,5,2,1,New Customers
30964,343,5,13512,5,4,3,Loyal Customers
20171,125,8,29298,5,5,5,Champions
22517,62,9,16767,5,5,4,Champions
33022,338,7,17626,5,5,4,Champions
33977,18,4,14692,5,3,3,Loyal Customers
21106,243,1,4319,5,1,1,New Customers
9986,5,3,6753,5,2,1,New Customers
37895,263,3,11939,5,2,3,New Customers
7047,167,6,16717,5,4,4,Champions
10924,12,4,8945,5,3,2,New Customers
12547,494,5,13643,1,4,3,Cannot Lose Them
22121,48,7,17091,5,5,4,Champions
41376,552,2,1706,1,1,1,Lost
35481,40,3,6392,5,2,1,New Customers
1691,193,5,18714,5,4,4,Champions
8554,286,5,13202,5,4,3,Loyal Customers
23152,199,3,9724,5,2,2,New Customers
773,80,5,11550,5,4,3,Loyal Customers
8582,119,4,7152,5,3,1,New Customers
27001,189,3,7223,5,2,1,New Customers
7469,462,7,12370,1,5,3,Cannot Lose Them
18813,282,6,17618,5,4,4,Champions
19804,11,5,15702,5,4,4,Champions
40742,236,4,10111,5,3,2,New Customers
6777,382,7,10529,5,5,2,New Customers
26645,181,4,10839,5,3,2,New Customers
529,111,6,18297,5,4,4,Champions
46055,147,11,30910,5,5,5,Champions
5215,256,4,14491,5,3,3,Loyal Customers
19626,7,5,15727,5,4,4,Champions
17380,83,9,28545,5,5,5,Champions
17841,281,8,26198,5,5,5,Champions
21811,169,6,17002,5,4,4,Champions
48372,254,6,16521,5,4,4,Champions
35148,178,7,17295,5,5,4,Champions
40618,14,5,17346,5,4,4,Champions
16525,310,8,21275,5,5,5,Champions
10298,486,4,11819,1,3,3,Others
19696,323,3,5888,5,2,1,New Customers
47541,99,8,19789,5,5,5,Champions
1187,1110,1,2970,1,1,1,Lost
44804,155,3,8872,5,2,2,New Customers
30482,172,5,16308,5,4,4,Champions
22263,272,5,7409,5,4,1,New Customers
24590,219,7,18353,5,5,4,Champions
1964,289,7,20601,5,5,5,Champions
2000,307,6,15548,5,4,4,Champions
11392,353,3,3608,5,2,1,New Customers
25468,73,2,1992,5,1,1,New Customers
1819,711,2,4548,1,1,1,Lost
13299,241,6,23407,5,4,5,Champions
33553,368,4,14460,5,3,3,Loyal Customers
28086,636,5,13430,1,4,3,Cannot Lose Them
27650,935,2,7843,1,1,2,Lost
45159,81,4,4741,5,3,1,New Customers
34956,91,6,15337,5,4,4,Champions
24544,172,6,14715,5,4,3,Loyal Customers
17206,54,7,11324,5,5,2,New Customers
27130,134,5,14189,5,4,3,Loyal Customers
36927,383,7,14566,5,5,3,Loyal Customers
43519,16,7,18993,5,5,4,Champions
29793,166,5,13132,5,4,3,Loyal Customers
42867,12,5,12001,5,4,3,Loyal Customers
42180,40,4,8837,5,3,2,New Customers
18573,116,5,17776,5,4,4,Champions
47584,25,7,14470,5,5,3,Loyal Customers
27937,173,7,16545,5,5,4,Champions
21008,90,6,16091,5,4,4,Champions
7809,288,8,25512,5,5,5,Champions
43329,720,5,11283,1,4,2,Cannot Lose Them
30659,729,6,14506,1,4,3,Cannot Lose Them
5873,112,5,12693,5,4,3,Loyal Customers
32789,55,8,11331,5,5,2,New Customers
1885,60,7,22180,5,5,5,Champions
47410,339,8,23675,5,5,5,Champions
47323,64,3,10865,5,2,2,New Customers
3321,126,9,18393,5,5,4,Champions
18005,22,6,12823,5,4,3,Loyal Customers
16045,536,5,13839,1,4,3,Cannot Lose Them
12735,21,3,10790,5,2,2,New Customers
15660,212,4,11941,5,3,3,Loyal Customers
10821,703,1,610,1,1,1,Lost
49467,295,5,14274,5,4,3,Loyal Customers
42496,42,6,13946,5,4,3,Loyal Customers
5535,563,6,21944,1,4,5,Cannot Lose Them
28859,492,7,18639,1,5,4,Cannot Lose Them
30634,74,9,30894,5,5,5,Champions
23381,268,6,9353,5,4,2,New Customers
19854,414,5,13942,5,4,3,Loyal Customers
37707,93,3,4363,5,2,1,New Customers
49469,526,5,13231,1,4,3,Cannot Lose Them
34066,266,3,8162,5,2,2,New Customers
41250,315,4,7863,5,3,2,New Customers
40710,306,8,24523,5,5,5,Champions
24904,597,3,10204,1,2,2,Lost
46312,357,5,12727,5,4,3,Loyal Customers
13541,44,5,13667,5,4,3,Loyal Customers
13280,122,5,16841,5,4,4,Champions
16344,371,3,10724,5,2,2,New Customers
3224,14,7,23855,5,5,5,Champions
45728,11,7,18598,5,5,4,Champions
17302,403,6,19241,5,4,4,Champions
38837,50,3,12298,5,2,3,New Customers
4872,134,5,5626,5,4,1,New Customers
27249,269,3,6060,5,2,1,New Customers
28321,6,8,27894,5,5,5,Champions
1503,156,7,27501,5,5,5,Champions
34348,426,4,8847,5,3,2,New Customers
10843,365,4,6004,5,3,1,New Customers
48411,28,5,15715,5,4,4,Champions
16179,101,5,22231,5,4,5,Champions
47598,20,8,17338,5,5,4,Champions
9115,502,8,28140,1,5,5,Cannot Lose Them
32112,356,8,31838,5,5,5,Champions
28826,37,10,31456,5,5,5,Champions
11853,2,6,18691,5,4,4,Champions
20887,145,7,12278,5,5,3,Loyal Customers
22290,110,5,13880,5,4,3,Loyal Customers
22655,335,4,14920,5,3,4,Loyal Customers
35900,312,6,17830,5,4,4,Champions
28090,705,7,23575,1,5,5,Cannot Lose Them
24336,337,3,8875,5,2,2,New Customers
124,34,2,7455,5,1,1,New Customers
14632,534,6,15201,1,4,4,Cannot Lose Them
17489,282,3,8393,5,2,2,New Customers
44693,843,5,13906,1,4,3,Cannot Lose Them
37322,304,4,14628,5,3,3,Loyal Customers
1428,148,3,7245,5,2,1,New Customers
38360,132,6,17459,5,4,4,Champions
49120,205,7,19815,5,5,5,Champions
28657,607,3,8104,1,2,2,Lost
26096,410,2,5050,5,1,1,New Customers
43452,110,8,22056,5,5,5,Champions
16816,159,6,9086,5,4,2,New Customers
26321,24,6,18557,5,4,4,Champions
21393,56,3,5317,5,2,1,New Customers
42725,96,5,16883,5,4,4,Champions
33778,528,5,13486,1,4,3,Cannot Lose Them
34768,59,4,9853,5,3,2,New Customers
37344,37,6,13915,5,4,3,Loyal Customers
23755,374,2,4026,5,1,1,New Customers
15009,321,2,2569,5,1,1,New Customers
30265,107,5,5066,5,4,1,New Customers
38822,191,2,3832,5,1,1,New Customers
38035,810,3,5632,1,2,1,Lost
9990,108,8,18567,5,5,4,Champions
45418,97,7,14711,5,5,3,Loyal Customers
41127,380,6,17926,5,4,4,Champions
45967,867,3,5120,1,2,1,Lost
34538,212,8,22892,5,5,5,Champions
7835,32,8,22008,5,5,5,Champions
35146,272,7,17961,5,5,4,Champions
18689,19,5,10988,5,4,2,New Customers
17731,439,6,20270,1,4,5,Cannot Lose Them
26142,333,3,11817,5,2,3,New Customers
26354,306,5,13346,5,4,3,Loyal Customers
3348,97,3,6645,5,2,1,New Customers
39164,235,5,18061,5,4,4,Champions
32639,137,9,23309,5,5,5,Champions
23623,688,5,16313,1,4,4,Cannot Lose Them
19846,964,2,6102,1,1,1,Lost
48272,320,4,13386,5,3,3,Loyal Customers
9856,277,4,18070,5,3,4,Loyal Customers
26803,453,4,7801,1,3,2,Others
30688,714,5,18891,1,4,4,Cannot Lose Them
9428,342,6,18913,5,4,4,Champions
46284,158,7,24713,5,5,5,Champions
25319,1,7,23130,5,5,5,Champions
18432,274,7,16664,5,5,4,Champions
15624,397,6,18122,5,4,4,Champions
2557,227,8,19361,5,5,5,Champions
18261,121,7,17306,5,5,4,Champions
24117,9,6,14997,5,4,4,Champions
19647,579,1,949,1,1,1,Lost
37803,209,4,19394,5,3,5,Loyal Customers
41024,9,6,19411,5,4,5,Champions
30712,83,7,21461,5,5,5,Champions
18717,188,8,19174,5,5,4,Champions
38742,40,4,13436,5,3,3,Loyal Customers
38256,510,5,11249,1,4,2,Cannot Lose Them
47194,427,6,20481,5,4,5,Champions
15600,51,5,14292,5,4,3,Loyal Customers
43888,170,2,7569,5,1,1,New Customers
47585,36,7,21264,5,5,5,Champions
40255,199,5,10677,5,4,2,New Customers
43314,45,10,37181,5,5,5,Champions
11993,31,7,17658,5,5,4,Champions
40003,546,2,8902,1,1,2,Lost
49617,882,1,4194,1,1,1,Lost
10804,379,4,10069,5,3,2,New Customers
15324,136,13,31419,5,5,5,Champions
14790,372,8,23363,5,5,5,Champions
48117,139,5,15658,5,4,4,Champions
41984,841,3,8042,1,2,2,Lost
