Customer ID,Age,Gender,Total_Purchases,Total_Spent,Avg_Order_Value,Total_Items,Total_Returns,Avg_Return_Rate,First_Purchase,Last_Purchase,Churn,Customer_Lifetime_Days,Days_Since_Last_Purchase
38981,21,Female,2,5335,2667.5,7,1.0,0.5,2021-04-26,2022-06-14,0,414,458
38982,60,Male,4,11022,2755.5,15,2.0,0.5,2020-03-25,2022-05-04,0,770,499
38983,23,Male,6,12122,2020.3333333333333,17,3.0,0.75,2020-05-28,2023-08-28,0,1187,18
38984,29,Male,4,9332,2333.0,13,3.0,0.75,2021-02-05,2023-03-25,1,778,174
38987,37,Male,5,11539,2307.8,12,3.0,0.75,2021-11-18,2022-09-10,0,296,370
38988,51,Female,5,18366,3673.2,19,3.0,1.0,2020-03-08,2022-04-08,1,761,525
38989,58,Female,7,17961,2565.8571428571427,29,3.0,0.75,2020-02-21,2023-07-05,0,1230,72
38990,62,Male,4,10456,2614.0,14,1.0,0.25,2021-04-29,2023-02-19,0,661,208
38992,39,Female,9,28517,3168.5555555555557,27,4.0,0.5,2020-03-17,2022-07-09,1,844,433
38993,52,Male,8,19703,2462.875,30,4.0,0.5714285714285714,2020-01-20,2023-08-17,1,1305,29
38995,56,Female,5,16533,3306.6,24,3.0,0.6,2020-03-23,2023-08-01,0,1226,45
38996,28,Male,7,19367,2766.714285714286,18,3.0,0.6,2021-08-31,2023-07-21,0,689,56
38997,37,Female,5,8260,1652.0,18,1.0,0.25,2021-06-02,2023-03-21,1,657,178
38998,21,Female,4,13850,3462.5,7,1.0,0.5,2020-01-19,2023-02-05,0,1113,222
39002,32,Male,6,18394,3065.6666666666665,15,3.0,0.5,2020-01-21,2023-08-24,0,1311,22
39003,49,Male,10,26903,2690.3,35,3.0,0.5,2020-07-11,2023-08-15,0,1130,31
39006,66,Female,6,23005,3834.1666666666665,17,4.0,1.0,2020-04-08,2023-02-16,0,1044,211
39007,52,Female,2,2570,1285.0,5,1.0,1.0,2021-04-12,2021-07-18,0,97,789
39009,56,Male,9,23576,2619.5555555555557,35,4.0,0.5,2020-07-19,2023-06-11,1,1057,96
39010,31,Female,5,12176,2435.2,15,2.0,0.5,2022-12-07,2023-09-01,0,268,14
39012,60,Female,5,11467,2293.4,14,2.0,0.4,2020-08-12,2023-08-27,1,1110,19
39013,47,Female,5,13887,2777.4,13,0.0,0.0,2020-02-01,2023-09-08,0,1315,7
39015,52,Female,7,19669,2809.8571428571427,20,2.0,0.6666666666666666,2020-06-28,2023-04-19,0,1025,149
39018,29,Male,5,14968,2993.6,17,2.0,0.5,2020-08-10,2023-05-17,1,1010,121
39020,36,Female,1,2990,2990.0,1,0.0,0.0,2022-05-08,2022-05-08,0,0,495
39024,49,Female,8,14545,1818.125,28,2.0,0.2857142857142857,2021-03-09,2023-08-05,1,879,41
39025,24,Male,9,25189,2798.777777777778,19,7.0,0.875,2020-02-26,2023-05-05,0,1164,133
39028,18,Female,1,1879,1879.0,4,1.0,1.0,2020-04-06,2020-04-06,0,0,1257
39030,22,Female,8,23625,2953.125,21,6.0,0.8571428571428571,2020-04-05,2023-08-18,0,1230,28
39031,56,Female,5,12244,2448.8,12,3.0,0.6,2020-03-03,2023-08-30,0,1275,16
39032,70,Male,6,13343,2223.8333333333335,18,3.0,0.6,2020-07-19,2022-07-17,0,728,425
39033,68,Female,3,4709,1569.6666666666667,14,0.0,0.0,2022-03-12,2023-02-17,1,342,210
39034,27,Female,5,15917,3183.4,20,4.0,0.8,2020-03-11,2022-08-29,0,901,382
39035,38,Female,3,10551,3517.0,11,0.0,0.0,2021-03-26,2023-04-12,0,747,156
39039,30,Female,7,20604,2943.4285714285716,25,2.0,0.3333333333333333,2020-01-16,2023-09-04,1,1327,11
39041,64,Male,8,29370,3671.25,20,3.0,0.5,2020-08-22,2023-09-03,1,1107,12
39043,32,Male,5,17292,3458.4,12,2.0,0.5,2020-10-24,2023-03-07,0,864,192
39047,40,Female,7,24021,3431.5714285714284,18,2.0,0.3333333333333333,2020-02-15,2023-07-09,0,1240,68
39049,32,Female,3,7019,2339.6666666666665,12,1.0,0.3333333333333333,2021-07-14,2022-10-08,1,451,342
39050,45,Male,4,16591,4147.75,12,2.0,0.6666666666666666,2020-04-14,2023-09-09,0,1243,6
39052,37,Female,3,8372,2790.6666666666665,12,1.0,0.3333333333333333,2020-11-04,2022-11-21,0,747,298
39053,35,Female,6,12469,2078.1666666666665,20,1.0,0.25,2020-09-06,2022-12-29,0,844,260
39056,20,Female,6,21137,3522.8333333333335,15,4.0,0.6666666666666666,2021-06-16,2023-07-16,1,760,61
39057,51,Male,4,8967,2241.75,10,3.0,1.0,2020-05-27,2023-07-13,0,1142,64
39060,26,Male,2,2386,1193.0,9,0.0,0.0,2020-07-04,2023-07-22,0,1113,55
39061,68,Male,6,15105,2517.5,23,4.0,0.6666666666666666,2020-03-15,2023-02-27,1,1079,200
39062,55,Male,5,11789,2357.8,19,2.0,0.4,2021-04-02,2023-08-28,0,878,18
39063,51,Male,1,2140,2140.0,1,0.0,0.0,2021-06-23,2021-06-23,0,0,814
39064,45,Female,3,11220,3740.0,3,2.0,0.6666666666666666,2020-02-26,2022-12-01,1,1009,288
39066,62,Male,2,5265,2632.5,6,0.0,0.0,2021-01-19,2022-06-03,1,500,469
39068,20,Female,7,23107,3301.0,24,2.0,0.5,2020-04-13,2022-06-25,0,803,447
39072,26,Male,3,8928,2976.0,15,1.0,0.3333333333333333,2020-04-27,2023-01-23,0,1001,235
39073,52,Male,5,14817,2963.4,16,3.0,0.75,2020-06-08,2023-01-28,1,964,230
39074,43,Female,2,3834,1917.0,8,1.0,1.0,2020-06-05,2021-11-08,0,521,676
39075,67,Female,4,6060,1515.0,15,2.0,0.6666666666666666,2021-07-11,2023-03-18,0,615,181
39076,53,Female,4,11286,2821.5,10,1.0,0.3333333333333333,2021-03-17,2022-06-05,0,445,467
39077,56,Male,4,8953,2238.25,11,2.0,0.5,2020-09-18,2023-08-02,0,1048,44
39079,55,Male,3,12431,4143.666666666667,8,2.0,1.0,2020-03-06,2022-10-07,0,945,343
39080,64,Male,6,16793,2798.8333333333335,17,4.0,0.8,2020-04-07,2023-07-06,0,1185,71
39083,35,Female,2,5608,2804.0,6,2.0,1.0,2020-07-23,2021-01-03,0,164,985
39086,26,Male,3,3782,1260.6666666666667,9,2.0,0.6666666666666666,2021-11-26,2023-05-27,0,547,111
39087,25,Female,6,14185,2364.1666666666665,18,2.0,0.5,2020-01-27,2023-07-24,0,1274,53
39088,35,Female,4,13030,3257.5,16,1.0,0.25,2020-09-01,2021-10-23,0,417,692
39089,48,Female,5,11774,2354.8,19,3.0,0.6,2020-01-20,2023-03-13,0,1148,186
39090,67,Female,6,18943,3157.1666666666665,12,1.0,0.25,2020-03-09,2022-05-01,1,783,502
39091,28,Female,3,7459,2486.3333333333335,8,0.0,0.0,2020-07-08,2023-06-04,0,1061,103
39096,24,Female,6,16804,2800.6666666666665,18,4.0,0.8,2020-01-17,2023-04-25,0,1194,143
39098,18,Male,11,32467,2951.5454545454545,35,3.0,0.3333333333333333,2020-01-08,2023-03-29,0,1176,170
39099,18,Female,3,6727,2242.3333333333335,8,2.0,0.6666666666666666,2021-03-30,2021-08-18,0,141,758
39102,51,Female,3,10728,3576.0,8,2.0,0.6666666666666666,2022-01-18,2023-04-18,0,455,150
39103,42,Female,7,15695,2242.1428571428573,16,1.0,0.16666666666666666,2020-01-12,2023-03-10,0,1153,189
39105,63,Male,5,6619,1323.8,13,2.0,0.5,2020-02-17,2022-12-23,0,1040,266
39106,18,Female,6,13194,2199.0,17,1.0,0.25,2020-06-11,2023-07-21,0,1135,56
39107,68,Female,8,24676,3084.5,23,1.0,0.25,2020-02-03,2023-07-30,0,1273,47
39108,38,Female,5,13615,2723.0,17,2.0,0.5,2020-11-21,2023-06-08,1,929,99
39110,58,Male,3,6814,2271.3333333333335,6,1.0,0.5,2020-01-14,2023-08-16,1,1310,30
39111,52,Female,4,11720,2930.0,11,1.0,0.3333333333333333,2021-06-09,2023-07-14,0,765,63
39112,19,Male,6,20222,3370.3333333333335,23,4.0,0.8,2020-05-01,2023-07-15,0,1170,62
39114,23,Female,5,13956,2791.2,15,3.0,0.75,2020-09-18,2023-02-06,0,871,221
39115,36,Female,7,13885,1983.5714285714287,23,4.0,0.6666666666666666,2020-08-07,2023-05-14,1,1010,124
39118,32,Male,2,8098,4049.0,2,1.0,0.5,2020-08-29,2021-11-10,0,438,674
39120,44,Female,4,8068,2017.0,7,1.0,0.5,2021-03-03,2023-09-11,0,922,4
39124,27,Male,2,7160,3580.0,6,1.0,1.0,2023-04-22,2023-09-11,0,142,4
39125,24,Male,5,10407,2081.4,15,2.0,0.4,2020-09-08,2022-12-12,0,825,277
39126,38,Male,5,19777,3955.4,13,2.0,0.4,2020-08-08,2023-08-03,1,1090,43
39127,21,Male,9,20583,2287.0,34,5.0,0.7142857142857143,2020-09-02,2023-07-15,0,1046,62
39129,56,Male,3,6634,2211.3333333333335,13,1.0,0.5,2020-06-24,2023-03-12,0,991,187
39131,21,Female,4,15121,3780.25,12,1.0,0.5,2022-01-20,2023-01-07,0,352,251
39132,32,Female,5,15017,3003.4,14,3.0,0.75,2020-08-03,2023-05-21,1,1021,117
39133,20,Female,6,15386,2564.3333333333335,15,3.0,0.6,2020-11-17,2023-09-03,0,1020,12
39134,67,Female,2,5050,2525.0,7,0.0,0.0,2021-05-24,2022-10-22,0,516,328
39136,19,Female,5,13032,2606.4,13,0.0,0.0,2020-03-06,2023-08-23,0,1265,23
39138,21,Male,6,16770,2795.0,20,1.0,0.16666666666666666,2020-01-02,2023-04-11,0,1195,157
39140,31,Female,4,13077,3269.25,13,1.0,0.3333333333333333,2020-06-11,2022-05-05,0,693,498
39142,35,Male,5,9572,1914.4,14,1.0,0.3333333333333333,2020-01-06,2023-03-16,1,1165,183
39147,64,Female,5,15699,3139.8,16,2.0,0.5,2020-05-20,2023-02-26,0,1012,201
39148,38,Male,5,13243,2648.6,14,3.0,0.6,2020-07-19,2023-09-09,1,1147,6
39149,27,Male,3,12550,4183.333333333333,9,1.0,0.3333333333333333,2020-08-08,2023-04-09,0,974,159
39150,68,Female,9,21674,2408.222222222222,29,1.0,0.2,2020-09-04,2023-07-09,0,1038,68
39152,66,Female,8,24261,3032.625,20,4.0,0.5,2020-04-17,2023-05-15,1,1123,123
39154,58,Male,5,10863,2172.6,17,2.0,0.5,2020-11-09,2023-01-17,0,799,241
39155,39,Female,3,7966,2655.3333333333335,9,1.0,0.5,2021-08-22,2023-09-04,0,743,11
39156,68,Male,7,20948,2992.5714285714284,26,3.0,0.5,2020-03-12,2023-08-17,0,1253,29
39157,34,Female,5,13160,2632.0,11,1.0,0.25,2020-02-05,2022-10-09,0,977,341
39158,41,Male,7,14056,2008.0,24,1.0,0.2,2020-05-08,2023-07-22,0,1170,55
39159,19,Male,3,8093,2697.6666666666665,10,3.0,1.0,2020-05-29,2021-05-19,0,355,849
39160,47,Female,7,15750,2250.0,18,2.0,0.5,2021-03-26,2023-04-04,0,739,164
39162,23,Male,9,32575,3619.4444444444443,26,3.0,0.42857142857142855,2020-02-18,2023-06-22,0,1220,85
39164,33,Male,5,18061,3612.2,9,2.0,0.6666666666666666,2020-03-30,2023-01-23,0,1029,235
39165,57,Male,6,19121,3186.8333333333335,16,2.0,0.5,2020-01-15,2022-09-11,1,970,369
39166,65,Female,4,7655,1913.75,16,1.0,0.5,2021-04-16,2023-04-15,0,729,153
39171,55,Male,5,17345,3469.0,20,2.0,0.6666666666666666,2020-02-08,2023-07-12,0,1250,65
39172,39,Female,4,11349,2837.25,9,2.0,0.6666666666666666,2021-07-06,2023-03-30,0,632,169
39173,44,Male,2,4176,2088.0,6,0.0,0.0,2020-10-11,2021-03-30,0,170,899
39176,41,Female,7,16164,2309.1428571428573,23,3.0,0.5,2021-04-19,2023-09-06,0,870,9
39180,59,Male,10,27734,2773.4,29,3.0,0.375,2020-01-15,2022-10-06,0,995,344
39182,69,Female,6,12650,2108.3333333333335,21,3.0,0.5,2020-04-03,2023-01-04,0,1006,254
39184,68,Male,3,11974,3991.3333333333335,7,0.0,0.0,2020-09-11,2021-05-24,1,255,844
39185,18,Male,4,15261,3815.25,16,2.0,0.5,2020-08-16,2023-04-22,0,979,146
39186,63,Male,5,11744,2348.8,16,0.0,0.0,2021-03-04,2023-08-11,0,890,35
39187,28,Female,11,19549,1777.1818181818182,28,5.0,0.625,2020-03-03,2023-08-11,0,1256,35
39188,47,Male,5,14631,2926.2,13,3.0,0.75,2020-07-31,2023-06-04,0,1038,103
39189,48,Male,2,5016,2508.0,7,1.0,1.0,2021-03-24,2022-10-21,0,576,329
39193,39,Female,6,22901,3816.8333333333335,22,1.0,0.16666666666666666,2020-02-07,2023-02-01,0,1090,226
39194,35,Male,3,8961,2987.0,10,1.0,0.3333333333333333,2020-08-18,2023-07-11,0,1057,66
39196,19,Male,8,20450,2556.25,29,6.0,0.8571428571428571,2020-01-16,2023-09-02,0,1325,13
39197,23,Female,5,19105,3821.0,19,1.0,0.5,2020-03-23,2023-03-21,0,1093,178
39198,49,Male,7,15358,2194.0,23,4.0,0.6666666666666666,2020-06-10,2023-01-19,0,953,239
39199,46,Male,5,10657,2131.4,12,4.0,1.0,2020-07-25,2023-03-18,0,966,181
39200,47,Female,3,8370,2790.0,8,0.0,0.0,2020-09-25,2022-11-16,0,782,303
39201,64,Female,5,15260,3052.0,19,1.0,0.2,2020-06-19,2022-05-16,1,696,487
39202,57,Female,4,5646,1411.5,17,1.0,0.3333333333333333,2021-04-20,2022-09-27,0,525,353
39204,65,Female,6,24707,4117.833333333333,19,4.0,0.8,2020-11-06,2023-06-07,0,943,100
39205,67,Female,3,11994,3998.0,11,0.0,0.0,2021-02-12,2023-02-17,0,735,210
39206,32,Female,6,18640,3106.6666666666665,13,1.0,0.25,2021-01-14,2023-02-26,0,773,201
39207,24,Female,3,3663,1221.0,11,0.0,0.0,2020-03-25,2020-07-29,1,126,1143
39209,36,Female,6,14940,2490.0,17,2.0,0.5,2020-07-04,2023-07-09,0,1100,68
39210,21,Male,4,11127,2781.75,11,3.0,0.75,2020-02-14,2023-02-04,1,1086,223
39211,27,Male,3,5949,1983.0,4,3.0,1.0,2020-01-28,2021-02-26,1,395,931
39214,33,Female,4,5525,1381.25,11,2.0,0.5,2020-01-24,2023-03-18,0,1149,181
39215,36,Female,4,9250,2312.5,9,3.0,0.75,2020-11-15,2023-07-08,0,965,69
39216,28,Male,6,17394,2899.0,21,2.0,0.4,2020-02-29,2023-06-24,0,1211,83
39218,54,Female,8,18592,2324.0,20,5.0,0.7142857142857143,2020-05-19,2023-09-15,0,1214,0
39220,42,Female,7,19254,2750.5714285714284,17,4.0,0.5714285714285714,2020-09-15,2022-12-02,1,808,287
39221,62,Male,6,18139,3023.1666666666665,18,5.0,1.0,2020-04-15,2023-06-29,0,1170,78
39222,49,Female,4,13395,3348.75,8,1.0,0.5,2021-05-29,2022-12-10,0,560,279
39223,34,Female,3,12580,4193.333333333333,6,1.0,0.3333333333333333,2021-03-15,2021-10-21,1,220,694
39224,61,Female,9,31225,3469.4444444444443,33,3.0,0.375,2020-03-12,2023-04-21,0,1135,147
39226,23,Female,6,11812,1968.6666666666667,24,4.0,0.8,2020-04-25,2023-06-06,0,1137,101
39228,51,Male,4,9746,2436.5,13,0.0,0.0,2021-06-19,2023-01-15,1,575,243
39229,44,Male,4,11850,2962.5,11,3.0,1.0,2020-10-06,2023-06-14,0,981,93
39230,40,Male,2,4125,2062.5,2,1.0,0.5,2022-02-07,2022-08-13,0,187,398
39232,37,Male,3,5549,1849.6666666666667,11,0.0,0.0,2020-10-30,2021-08-30,0,304,746
39233,42,Female,3,7039,2346.3333333333335,10,2.0,0.6666666666666666,2021-01-21,2022-10-06,1,623,344
39234,45,Male,4,9335,2333.75,17,1.0,0.25,2020-09-18,2022-09-12,0,724,368
39235,33,Male,6,22845,3807.5,20,3.0,0.6,2020-06-14,2023-06-08,1,1089,99
39236,18,Male,3,3895,1298.3333333333333,11,2.0,0.6666666666666666,2020-06-05,2023-05-29,0,1088,109
39237,18,Male,7,23309,3329.8571428571427,14,4.0,0.6666666666666666,2020-10-01,2023-04-17,0,928,151
39238,67,Male,8,26762,3345.25,22,4.0,0.5,2020-01-09,2023-08-02,0,1301,44
39240,51,Male,8,20460,2557.5,18,3.0,0.42857142857142855,2020-01-24,2022-09-06,0,956,374
39242,24,Male,6,12116,2019.3333333333333,22,3.0,0.75,2020-04-25,2023-08-04,0,1196,42
39245,36,Female,4,11555,2888.75,14,3.0,0.75,2021-04-29,2023-05-17,1,748,121
39246,70,Female,3,9109,3036.3333333333335,8,1.0,1.0,2021-02-09,2023-09-12,0,945,3
39247,57,Female,4,9883,2470.75,12,1.0,0.5,2020-05-06,2023-03-03,1,1031,196
39250,50,Male,3,6577,2192.3333333333335,13,0.0,0.0,2020-02-04,2020-11-07,1,277,1042
39251,26,Male,8,20054,2506.75,26,2.0,0.3333333333333333,2020-06-26,2023-02-26,1,975,201
39256,48,Female,4,12294,3073.5,10,2.0,0.6666666666666666,2020-12-28,2022-07-26,0,575,416
39257,54,Female,3,3606,1202.0,12,1.0,0.5,2020-03-02,2022-12-22,1,1025,267
39258,22,Male,1,1681,1681.0,5,0.0,0.0,2023-05-08,2023-05-08,0,0,130
39260,67,Male,3,8901,2967.0,10,1.0,1.0,2020-11-22,2023-04-17,1,876,151
39261,20,Male,3,8401,2800.3333333333335,10,2.0,0.6666666666666666,2020-07-15,2021-11-11,0,484,673
39263,59,Female,9,24482,2720.222222222222,34,3.0,0.42857142857142855,2020-03-08,2023-02-05,0,1064,222
39264,33,Female,5,13638,2727.6,20,1.0,0.25,2020-10-16,2023-01-02,0,808,256
39267,38,Female,4,8173,2043.25,13,3.0,0.75,2020-08-30,2022-03-12,0,559,552
39269,24,Male,4,5222,1305.5,13,3.0,0.75,2021-01-13,2023-08-04,0,933,42
39270,33,Female,5,15443,3088.6,12,3.0,0.6,2021-07-01,2023-06-02,1,701,105
39271,70,Male,3,7204,2401.3333333333335,12,2.0,0.6666666666666666,2020-03-05,2021-09-03,0,547,742
39272,51,Female,5,14060,2812.0,12,2.0,1.0,2020-12-16,2023-09-14,0,1002,1
39274,31,Female,9,13537,1504.111111111111,26,4.0,0.6666666666666666,2020-04-08,2023-08-25,0,1234,21
39276,56,Female,5,12722,2544.4,18,3.0,0.6,2020-06-03,2023-08-12,0,1165,34
39277,65,Female,11,20978,1907.090909090909,30,3.0,0.375,2020-07-22,2023-07-28,0,1101,49
39278,47,Male,4,10615,2653.75,10,1.0,0.25,2020-10-12,2022-11-19,0,768,300
39279,70,Female,8,23707,2963.375,23,3.0,0.375,2020-05-29,2023-06-13,0,1110,94
39280,47,Male,6,12283,2047.1666666666667,17,3.0,0.6,2020-10-07,2023-04-05,0,910,163
39281,50,Female,2,9497,4748.5,5,1.0,0.5,2020-08-13,2023-01-21,0,891,237
39282,58,Male,2,1786,893.0,7,0.0,0.0,2022-05-23,2023-04-10,0,322,158
39284,21,Male,8,31621,3952.625,25,6.0,0.8571428571428571,2020-03-12,2023-08-16,0,1252,30
39286,28,Male,6,12421,2070.1666666666665,21,1.0,0.25,2020-05-29,2023-08-04,0,1162,42
39287,68,Male,7,14847,2121.0,22,3.0,0.5,2020-03-13,2022-03-21,0,738,543
39288,33,Female,9,22176,2464.0,33,4.0,0.5,2020-01-21,2023-02-18,0,1124,209
39289,35,Male,3,10401,3467.0,7,1.0,0.3333333333333333,2021-02-12,2022-06-20,0,493,452
39292,50,Female,9,25628,2847.5555555555557,35,4.0,0.6666666666666666,2020-04-17,2023-06-30,0,1169,77
39293,52,Male,6,14965,2494.1666666666665,17,5.0,0.8333333333333334,2020-01-31,2023-09-13,1,1321,2
39294,51,Female,3,10760,3586.6666666666665,12,1.0,0.3333333333333333,2022-10-04,2023-06-03,0,242,104
39295,63,Female,3,10854,3618.0,5,1.0,0.5,2020-11-05,2023-04-26,0,902,142
39296,35,Female,2,7000,3500.0,5,1.0,0.5,2021-10-01,2022-07-02,0,274,440
39297,27,Male,3,10736,3578.6666666666665,11,2.0,0.6666666666666666,2020-06-16,2022-12-18,0,915,271
39298,20,Female,7,19390,2770.0,24,5.0,0.7142857142857143,2020-08-21,2022-09-14,0,754,366
39299,25,Male,8,16115,2014.375,26,1.0,0.14285714285714285,2020-09-27,2023-07-26,0,1032,51
39301,44,Male,7,19672,2810.285714285714,22,1.0,0.14285714285714285,2020-03-13,2023-04-02,0,1115,166
39302,37,Female,5,12764,2552.8,13,3.0,0.6,2020-05-12,2022-12-26,0,958,263
39303,66,Female,5,9901,1980.2,18,0.0,0.0,2021-01-14,2022-06-20,0,522,452
39304,30,Male,7,16600,2371.4285714285716,18,4.0,0.6666666666666666,2020-10-22,2023-01-26,1,826,232
39305,43,Female,5,15037,3007.4,15,2.0,0.5,2021-01-01,2023-02-22,0,782,205
39307,23,Male,5,12236,2447.2,16,1.0,0.2,2020-03-24,2023-07-19,1,1212,58
39308,34,Female,6,10755,1792.5,22,2.0,0.3333333333333333,2020-11-17,2022-12-01,0,744,288
39311,67,Male,4,9869,2467.25,14,3.0,0.75,2020-07-06,2022-08-03,0,758,408
39314,50,Male,3,13158,4386.0,10,1.0,0.5,2020-02-23,2021-06-08,1,471,829
39319,47,Female,4,16034,4008.5,12,2.0,1.0,2020-08-13,2023-01-02,0,872,256
39320,22,Female,8,15066,1883.25,25,2.0,0.3333333333333333,2020-08-16,2022-11-18,0,824,301
39321,22,Female,5,19838,3967.6,13,2.0,0.5,2020-09-03,2023-04-20,0,959,148
39322,43,Male,8,24744,3093.0,20,4.0,0.5714285714285714,2020-03-15,2023-09-09,1,1273,6
39323,45,Male,3,4937,1645.6666666666667,7,1.0,0.5,2021-04-27,2022-05-15,0,383,488
39324,57,Female,6,20654,3442.3333333333335,20,3.0,0.6,2020-01-08,2023-07-19,0,1288,58
39326,68,Male,6,14754,2459.0,19,1.0,0.2,2020-02-02,2023-01-19,0,1082,239
39327,46,Female,6,15971,2661.8333333333335,24,3.0,0.75,2020-02-23,2023-05-17,0,1179,121
39328,51,Male,7,24458,3494.0,20,4.0,0.6666666666666666,2020-03-22,2022-02-23,1,703,569
39329,50,Female,5,13064,2612.8,20,1.0,0.25,2020-10-04,2023-02-20,1,869,207
39331,48,Female,4,9096,2274.0,10,3.0,1.0,2020-04-11,2023-01-12,0,1006,246
39332,20,Male,6,15982,2663.6666666666665,15,2.0,0.5,2020-01-04,2023-01-28,1,1120,230
39338,36,Male,8,15858,1982.25,24,3.0,0.5,2021-02-20,2023-03-15,0,753,184
39340,30,Male,5,9292,1858.4,10,3.0,0.75,2021-10-27,2023-07-11,0,622,66
39342,55,Female,4,6038,1509.5,14,1.0,0.3333333333333333,2020-02-03,2021-08-07,0,551,769
39343,68,Male,5,12685,2537.0,17,3.0,0.75,2020-06-30,2022-08-22,0,783,389
39344,32,Male,5,17106,3421.2,15,2.0,0.4,2021-03-20,2023-02-17,0,699,210
39347,29,Male,7,17739,2534.1428571428573,21,2.0,0.4,2020-02-02,2023-03-05,0,1127,194
39349,57,Female,3,6334,2111.3333333333335,10,0.0,0.0,2020-01-09,2021-11-30,0,691,654
39354,66,Female,8,22623,2827.875,27,2.0,0.25,2020-01-19,2023-06-23,0,1251,84
39358,59,Male,3,7629,2543.0,11,1.0,0.5,2020-04-21,2022-08-03,0,834,408
39359,35,Male,8,23301,2912.625,18,4.0,0.5714285714285714,2020-01-16,2023-08-20,0,1312,26
39361,64,Male,5,19913,3982.6,15,2.0,0.4,2020-09-27,2021-12-27,0,456,627
39362,54,Female,5,20185,4037.0,16,3.0,0.75,2020-05-23,2022-07-06,0,774,436
39363,44,Female,6,14685,2447.5,14,2.0,0.6666666666666666,2020-08-07,2021-12-18,0,498,636
39364,26,Female,7,11743,1677.5714285714287,16,1.0,0.25,2021-06-04,2023-09-01,0,819,14
39365,20,Male,6,14060,2343.3333333333335,20,4.0,0.8,2020-06-22,2022-10-02,0,832,348
39366,34,Male,2,6378,3189.0,2,0.0,0.0,2020-09-02,2022-05-04,1,609,499
39367,19,Male,5,14622,2924.4,12,2.0,0.6666666666666666,2021-02-09,2023-02-03,0,724,224
39369,58,Female,4,13055,3263.75,12,3.0,0.75,2020-03-13,2023-06-22,0,1196,85
39370,49,Male,6,18636,3106.0,16,2.0,0.5,2020-01-15,2023-03-12,0,1152,187
39371,47,Male,9,20837,2315.222222222222,17,5.0,0.8333333333333334,2020-02-25,2023-07-05,0,1226,72
39372,19,Female,7,15091,2155.8571428571427,20,3.0,0.6,2020-05-17,2023-02-26,0,1015,201
39374,20,Male,4,10584,2646.0,15,3.0,0.75,2020-05-26,2021-04-24,0,333,874
39376,65,Female,3,4643,1547.6666666666667,4,2.0,1.0,2020-03-17,2022-06-14,1,819,458
39377,34,Male,4,9307,2326.75,14,0.0,0.0,2020-01-18,2023-05-23,0,1221,115
39378,69,Female,3,6284,2094.6666666666665,10,0.0,0.0,2021-09-23,2022-04-22,0,211,511
39379,57,Male,5,9807,1961.4,12,1.0,0.2,2020-05-01,2023-02-23,0,1028,204
39380,20,Female,5,11907,2381.4,15,0.0,0.0,2020-05-10,2022-10-05,0,878,345
39381,51,Male,5,15442,3088.4,17,2.0,0.6666666666666666,2020-03-06,2022-08-29,0,906,382
39382,42,Female,3,8172,2724.0,11,0.0,0.0,2020-08-01,2022-08-29,1,758,382
39383,49,Female,6,20485,3414.1666666666665,21,4.0,0.8,2020-08-01,2022-06-17,0,685,455
39384,33,Female,5,13129,2625.8,11,2.0,0.4,2020-01-04,2023-07-29,0,1302,48
39387,41,Female,6,20982,3497.0,14,2.0,0.5,2020-10-01,2022-12-07,0,797,282
39388,22,Male,3,5779,1926.3333333333333,12,0.0,0.0,2020-10-28,2023-02-24,0,849,203
39389,49,Male,4,10999,2749.75,14,0.0,0.0,2020-02-19,2022-02-17,0,729,575
39390,49,Female,4,10208,2552.0,8,2.0,0.6666666666666666,2020-03-27,2023-04-03,0,1102,165
39391,19,Female,9,21968,2440.8888888888887,27,6.0,0.75,2020-08-11,2023-07-12,0,1065,65
39393,36,Female,5,17319,3463.8,14,2.0,0.5,2020-02-14,2023-07-29,1,1261,48
39395,45,Female,1,1284,1284.0,1,0.0,0.0,2021-07-28,2021-07-28,0,0,779
39397,47,Female,6,17588,2931.3333333333335,19,2.0,0.4,2021-04-08,2023-05-04,0,756,134
39401,57,Male,5,12819,2563.8,15,3.0,1.0,2020-01-03,2022-01-04,0,732,619
39403,46,Male,7,18234,2604.8571428571427,17,2.0,0.2857142857142857,2020-09-19,2023-05-10,1,963,128
39405,49,Male,4,11690,2922.5,19,0.0,0.0,2020-10-17,2023-04-14,1,909,154
39406,22,Female,4,14642,3660.5,9,0.0,0.0,2021-01-23,2023-04-06,0,803,162
39408,61,Female,8,20567,2570.875,26,4.0,0.8,2020-03-16,2023-02-09,0,1060,218
39410,60,Female,7,19088,2726.8571428571427,17,4.0,0.5714285714285714,2020-01-31,2023-08-20,0,1297,26
39411,30,Male,6,18058,3009.6666666666665,11,3.0,0.5,2020-01-19,2022-09-27,0,982,353
39412,30,Female,5,11335,2267.0,17,3.0,1.0,2020-08-02,2023-06-23,0,1055,84
39413,56,Male,7,12563,1794.7142857142858,22,2.0,0.4,2020-01-31,2023-06-07,0,1223,100
39415,33,Female,6,11178,1863.0,13,4.0,0.8,2020-07-04,2023-06-18,0,1079,89
39416,19,Female,4,9486,2371.5,13,2.0,0.6666666666666666,2020-05-22,2023-03-07,0,1019,192
39417,19,Male,5,13849,2769.8,17,3.0,0.75,2021-10-04,2023-09-12,0,708,3
39418,36,Female,4,11625,2906.25,4,3.0,0.75,2021-02-13,2023-09-11,1,940,4
